Stop Code,Stop Name,Latitude,Longitude,Current Cleaning Category,abc_stop_name,cleaning_priority_score,cleaning_priority_level,stop_id,stop_name,selected_image_filename,lattitude,longitude,best_view,bus_stop_visible,bus_stop_visibility_confidence,shelter_present,shelter_number,bench_present,bench_number,trash_can_present,trash_can_number,stop_surface,landing_type,sidewalk_connection,landing_pad,cross_walk,street_lighting,date,notes,final_image_path,inspection_priority_score,inspection_priority_level
5678,Morehead Ave at Cornell St (EB),35.99181,-78.919109,C,Morehead Ave at Cornell St (EB),40,Medium,5678,Morehead Ave at Cornell St (EB),5678_Morehead_Ave_at_Cornell_St_EB_2025-09_ne_heading-258.jpg,35.99181,-78.919109,ne,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Grass,Unpaved,No,,No,Yes,2025-09,"MANUAL REVIEW REQUIRED: Definitively no bus stop infrastructure visible in any image. The eastbound side of Morehead Ave runs along a cemetery and consists of a grassy slope with no sidewalk, sign, shelter, bench, or trash can.",final_images/5678_Morehead_Ave_at_Cornell_St_EB_2025-09_ne_heading-258.jpg,74.0,High
5740,Chandler Rd at Chance Dr,35.99492,-78.83363,C,Chandler Rd at Chance Dr,40,Medium,5740,Chandler Rd at Chance Dr,5740_Chandler_Rd_at_Chance_Dr_2025-09_ne_heading-312.jpg,35.99492,-78.83363,ne,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Grass,Unpaved,No,,No,Yes,2025-09,"MANUAL REVIEW REQUIRED: Definitively no bus stop infrastructure visible in any image. Checked all 360-degree views around the intersection of Chandler Rd and Chance Dr. There is a speed limit sign and utility poles in the northeast view, but no GoDurham bus stop sign, shelter, bench, or trash can is present.",final_images/5740_Chandler_Rd_at_Chance_Dr_2025-09_ne_heading-312.jpg,74.0,High
5849,Dearborn Dr at Ruth St,36.03712,-78.871228,C,Dearborn Dr at Thelma St (SB),40,Medium,5849,Dearborn Dr at Ruth St,5849_Dearborn_Dr_at_Ruth_St_2025-09_e_heading-263.jpg,36.03712,-78.871228,e,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Grass,Unpaved,No,,No,Yes,2025-9,"MANUAL REVIEW REQUIRED: Definitively no bus stop infrastructure visible in any image. The intersection of Dearborn Dr and Ruth St is visible, but there is no GoDurham bus stop sign, shelter, bench, or trash can. The area has grass shoulders, no sidewalks, and a street light on a utility pole.",final_images/5849_Dearborn_Dr_at_Ruth_St_2025-09_e_heading-263.jpg,74.0,High
5858,Chapel Hill Rd at Wa Wa Ave,35.979646,-78.934904,C,Chapel Hill Rd at Wa Wa Ave,40,Medium,5858,Chapel Hill Rd at Wa Wa Ave,5858_Chapel_Hill_Rd_at_Wa_Wa_Ave_2025-09_e_heading-184.jpg,35.979646,-78.934904,e,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Grass,Unpaved,No,,No,Yes,2025-09,"MANUAL REVIEW REQUIRED: Definitively no bus stop infrastructure visible in any image. Checked all 360-degree views (N, NE, E, SE, S, SW, W, NW) and found no GoDurham bus stop sign, shelter, bench, or public trash can. There is a sidewalk on the south side of Chapel Hill Rd, but the north side has only grass and a fence with private property signs.",final_images/5858_Chapel_Hill_Rd_at_Wa_Wa_Ave_2025-09_e_heading-184.jpg,74.0,High
5880,Club Blvd at Glenbrook Dr,36.023854,-78.876399,C,Club Blvd at Glenbrook Dr,40,Medium,5880,Club Blvd at Glenbrook Dr,5880_Club_Blvd_at_Glenbrook_Dr_2025-09_e_heading-226.jpg,36.023854,-78.876399,e,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Grass,Unpaved,No,,No,Yes,2025-09,"MANUAL REVIEW REQUIRED: Definitively no bus stop infrastructure visible in any image. The intersection of Club Blvd and Glenbrook Dr has no visible GoDurham bus stop sign, shelter, bench, or trash can. The surrounding area consists of grass shoulders, residential yards, and mature trees with no sidewalks.",final_images/5880_Club_Blvd_at_Glenbrook_Dr_2025-09_e_heading-226.jpg,74.0,High
5911,Fayetteville Rd at Obie Dr (NB),35.926332,-78.923325,C,Fayetteville Rd at Obie Dr (NB),40,Medium,5911,Fayetteville Rd at Obie Dr (NB),5911_Fayetteville_Rd_at_Obie_Dr_NB_2025-01_ne_heading-202.jpg,35.926332,-78.923325,ne,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Grass,Unpaved,No,,No,Yes,2025-01,"MANUAL REVIEW REQUIRED: Definitively no bus stop infrastructure visible in any image. Checked all directions around the intersection of Fayetteville Rd and Obie Dr. No GoDurham bus stop sign, shelter, bench, or trash can is present. The area has grass shoulders with no sidewalks or paved landing pads.",final_images/5911_Fayetteville_Rd_at_Obie_Dr_NB_2025-01_ne_heading-202.jpg,74.0,High
5920,Hardee St at Mimosa St (NB),36.00171,-78.86681,C,Hardee St at Mimosa St (NB),40,Medium,5920,Hardee St at Mimosa St (NB),5920_Hardee_St_at_Mimosa_St_NB_2025-04_ne_heading-101.jpg,36.00171,-78.86681,ne,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Grass,Unpaved,No,,No,Yes,2025-04,"MANUAL REVIEW REQUIRED: Definitively no bus stop infrastructure visible in any image. A 360-degree scan of the intersection of Hardee St and Mimosa St shows only grass shoulders, utility poles, and residential properties, with no GoDurham bus stop sign, shelter, bench, or trash can present.",final_images/5920_Hardee_St_at_Mimosa_St_NB_2025-04_ne_heading-101.jpg,74.0,High
5928,James St at Nation Ave,35.977255,-78.926258,C,James St at Nation Ave,40,Medium,5928,James St at Nation Ave,5928_James_St_at_Nation_Ave_2025-01_n_heading-268.jpg,35.977255,-78.926258,n,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Grass,Unpaved,No,,No,Yes,2025-01,"MANUAL REVIEW REQUIRED: Definitively no bus stop infrastructure visible in any image. Checked all 360-degree views around the intersection of James St and Nation Ave. There is a bare metal post next to a utility pole in the north view, but it has no sign. No shelter, bench, or public trash can is present. The roadside consists of grass and trees with no sidewalk connection.",final_images/5928_James_St_at_Nation_Ave_2025-01_n_heading-268.jpg,74.0,High
5929,Briggs Ave at Community Gardens (SB),35.9653,-78.879303,C,Briggs Ave at Community Gardens,40,Medium,5929,Briggs Ave at Community Gardens (SB),5929_Briggs_Ave_at_Community_Gardens_SB_2025-09_n_heading-279.jpg,35.9653,-78.8793,n,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Grass,Unpaved,No,,No,Yes,2025-09,"MANUAL REVIEW REQUIRED: Definitively no bus stop infrastructure visible in any image. The southbound side of Briggs Ave near the community gardens consists of a grassy shoulder with no sign, shelter, bench, or trash can present.",final_images/5929_Briggs_Ave_at_Community_Gardens_SB_2025-09_n_heading-279.jpg,74.0,High
5939,Otis St at Nelson St,35.97325,-78.905,C,Otis St at Nelson St,40,Medium,5939,Otis St at Nelson St,5939_Otis_St_at_Nelson_St_2022-09_n_heading-272.jpg,35.97325,-78.905,west,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Grass,Unpaved,No,,No,Yes,2022-09,"MANUAL REVIEW REQUIRED: Definitively no bus stop infrastructure visible in any image. There is no sign, shelter, bench, or public trash can at this location. Only residential rollout trash cans are visible.",final_images/5939_Otis_St_at_Nelson_St_2022-09_n_heading-272.jpg,74.0,High
6020,Otis St at Pilot St,35.969541,-78.910683,C,Otis St at Pilot St,40,Medium,6020,Otis St at Pilot St,6020_Otis_St_at_Pilot_St_2025-01_n_heading-314.jpg,35.969541,-78.910683,n,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Grass,Unpaved,No,,No,Yes,2025-01,"MANUAL REVIEW REQUIRED: Definitively no bus stop infrastructure visible in any image. There is no sign, shelter, bench, or trash can at this intersection.",final_images/6020_Otis_St_at_Pilot_St_2025-01_n_heading-314.jpg,74.0,High
6132,Briggs Ave at Person St (SB 2),35.963091,-78.877635,C,Briggs Ave at Person St (SB 2),40,Medium,6132,Briggs Ave at Person St (SB 2),6132_Briggs_Ave_at_Person_St_SB_2_2025-09_ne_heading-271.jpg,35.963091,-78.877635,ne,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Grass,Unpaved,No,,No,Yes,2025-09,"MANUAL REVIEW REQUIRED: Definitively no bus stop infrastructure visible in any image. Checked all views around the coordinates of Briggs Ave at Person St. The west side of the street (Southbound) has no sidewalk, only a curb and wooded area with dirt/leaves. The east side has a sidewalk and a fire hydrant, but no bus stop sign, shelter, bench, or trash can is visible on either side.",final_images/6132_Briggs_Ave_at_Person_St_SB_2_2025-09_ne_heading-271.jpg,74.0,High
6137,Capps St at Bacon St (EB),35.965196,-78.88354,C,Capps St at Bacon St (EB),40,Medium,6137,Capps St at Bacon St (EB),6137_Capps_St_at_Bacon_St_EB_2025-01_n_heading-134.jpg,35.965196,-78.88354,east,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Grass,Unpaved,No,,No,Yes,2025-01,"MANUAL REVIEW REQUIRED: Definitively no bus stop infrastructure visible in any image. Checked the intersection of Capps St and Bacon St; there is no sign, shelter, bench, or trash can.",final_images/6137_Capps_St_at_Bacon_St_EB_2025-01_n_heading-134.jpg,74.0,High
6320,Martin Luther King Jr Pkwy at Stratford Lakes Dr (EB),35.941049,-78.912265,C,Martin Luther King Jr Pkwy at Stratford,40,Medium,6320,Martin Luther King Jr Pkwy at Stratford Lakes Dr (EB),6320_Martin_Luther_King_Jr_Pkwy_at_Stratford_Lakes_Dr_EB_2025-01_ne_heading-271.jpg,35.941049,-78.912265,ne,No,0.3,0.3,0.0,0.3,0.0,0.3,0.0,Grass,Unpaved,No,,No,Yes,2025-01,"MANUAL REVIEW REQUIRED: Definitively no bus stop infrastructure visible in any image. No sign, shelter, bench, or trash can detected along the guardrail or shoulder.",final_images/6320_Martin_Luther_King_Jr_Pkwy_at_Stratford_Lakes_Dr_EB_2025-01_ne_heading-271.jpg,74.0,High
6395,Briggs Ave at Person St (SB 1),35.969367,-78.8773,C,Briggs Ave at Person St (SB 1),40,Medium,6395,Briggs Ave at Person St (SB 1),6395_Briggs_Ave_at_Person_St_SB_1_2025-09_e_heading-17.jpg,35.969367,-78.8773,e,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Grass,Unpaved,No,,Yes,Yes,2025-09,"MANUAL REVIEW REQUIRED: Definitively no bus stop infrastructure visible in any image on the west side of Briggs Ave (Southbound). There is a bus shelter visible on the opposite (east) side of the street in the distance, but no signs or infrastructure on the southbound side.",final_images/6395_Briggs_Ave_at_Person_St_SB_1_2025-09_e_heading-17.jpg,74.0,High
5331,Dearborn Dr at Old Oxford Rd (SB),36.03863,-78.884186,A,Dearborn Dr at Old Oxford Rd (SB),100,Very High,5331,Dearborn Dr at Old Oxford Rd (SB),5331_Dearborn_Dr_at_Old_Oxford_Rd_SB_2025-09_right_heading-186.jpg,36.03863,-78.884186,right,Yes,1.0,1.0,2.0,1.0,2.0,1.0,1.0,Concrete,Paved,No,Two_doors,No,No,2025-09,"The bus stop features two adjacent shelters, each containing a bench, and a trash can located on a concrete landing pad connected directly to the roadway.",final_images/5331_Dearborn_Dr_at_Old_Oxford_Rd_SB_2025-09_right_heading-186.jpg,71.0,High
5530,Cornwallis Rd at Century Oaks Dr (NB),35.94103,-78.89807,A,Cornwallis Rd at Century Oaks Dr (NB),100,Very High,5530,Cornwallis Rd at Century Oaks Dr (NB),5530_Cornwallis_Rd_at_Century_Oaks_Dr_NB_2025-01_ne_heading-75.jpg,35.94103,-78.89807,ne,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Grass,Unpaved,No,,No,Yes,2025-1,"A GoDurham bus stop sign is clearly visible on a metal post on the grass shoulder on the east side of Cornwallis Road in the NE view. No other transit infrastructure such as a shelter, bench, or public trash can is present. The landing area is unpaved grass with no sidewalk connection.",final_images/5530_Cornwallis_Rd_at_Century_Oaks_Dr_NB_2025-01_ne_heading-75.jpg,70.0,High
6008,Angier Ave at Beldon Dr,35.94652,-78.83895,A,Angier Ave at Beldon Dr,100,Very High,6008,Angier Ave at Beldon Dr,6008_Angier_Ave_at_Beldon_Dr_2025-09_n_heading-3.jpg,35.94652,-78.83895,n,Yes,0.9,0.0,0.0,1.0,1.0,0.0,0.0,Grass,Unpaved,No,,No,Yes,2025-09,"A wooden bench is clearly visible on the grassy shoulder in the north view, indicating the presence of the bus stop, although no bus stop sign is directly visible on the nearby utility pole.",final_images/6008_Angier_Ave_at_Beldon_Dr_2025-09_n_heading-3.jpg,70.0,High
6126,Chalk Level Rd at Horton Rd (WB),36.051278,-78.911004,A,Chalk Level Rd at Horton Rd (WB),100,Very High,6126,Chalk Level Rd at Horton Rd (WB),6126_Chalk_Level_Rd_at_Horton_Rd_WB_2025-03_ne_heading-36.jpg,36.051278,-78.911004,ne,Yes,0.9,0.0,0.0,0.0,0.0,1.0,1.0,Grass,Unpaved,No,,No,Yes,2025-03,"A public brown trash can is clearly visible on the grass shoulder in the northeast and east views. No shelter or bench is present. A person is standing near the intersection where a sign post is located, but the bus stop sign itself is not clearly distinguishable. Street lighting is present on a utility pole to the west.",final_images/6126_Chalk_Level_Rd_at_Horton_Rd_WB_2025-03_ne_heading-36.jpg,70.0,High
6398,Capps St at S Alston Ave (WB),35.962358,-78.887144,A,Capps St at S Alston Ave (WB),100,Very High,6398,Capps St at S Alston Ave (WB),6398_Capps_St_at_S_Alston_Ave_WB_2025-09_ne_heading-1.jpg,35.962358,-78.887144,ne,Yes,0.8,0.2,0.0,0.2,0.0,0.8,1.0,Grass,Unpaved,No,,No,Yes,2025-09,GoDurham bus stop sign and a brown public trash can are visible on the grass shoulder in the NE view. No shelter or bench is present.,final_images/6398_Capps_St_at_S_Alston_Ave_WB_2025-09_ne_heading-1.jpg,70.0,High
5319,Old Oxford Rd at Danube Ln (EB),36.036239,-78.888041,B,Old Oxford Rd at Danube Ln (EB),70,High,5319,Old Oxford Rd at Danube Ln (EB),5319_Old_Oxford_Rd_at_Danube_Ln_EB_2025-09_se_heading-267.jpg,36.036239,-78.888041,se,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Grass,Unpaved_Grass_Strip_And_Sidewalk,No,,No,Yes,2025-09,"MANUAL REVIEW REQUIRED: Definitively no bus stop infrastructure visible in any image. Checked the south side of Old Oxford Rd (eastbound direction) where the stop should be located. There is a sidewalk separated from the roadway by a grass ditch/strip, but no GoDurham bus stop sign, shelter, bench, or public trash can is visible in any of the panoramic views.",final_images/5319_Old_Oxford_Rd_at_Danube_Ln_EB_2025-09_se_heading-267.jpg,69.5,High
5156,Chapel Hill Rd at Bivins St (EB),35.986437,-78.927927,A,Chapel Hill Rd at Bivins St (EB),100,Very High,5156,Chapel Hill Rd at Bivins St (EB),5156_Chapel_Hill_Rd_at_Bivins_St_EB_2025-09_se_heading-285.jpg,35.986437,-78.927927,se,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Concrete,Paved,Yes,Two_doors,No,Yes,2025-09,"MANUAL REVIEW REQUIRED: Definitively no bus stop infrastructure visible in any image. Checked all 360-degree views including the south side of Chapel Hill Rd (EB direction) and found no GoDurham bus stop sign, shelter, bench, or trash can. Only a solar flasher, a 'No Parking' sign, and a bike lane sign are present.",final_images/5156_Chapel_Hill_Rd_at_Bivins_St_EB_2025-09_se_heading-285.jpg,68.0,High
5278,Ninth St at Safeway St,36.010586,-78.922118,A,Ninth St at Safeway St,100,Very High,5278,Ninth St at Safeway St,5278_Ninth_St_at_Safeway_St_2015-10_n_heading-103.jpg,36.010586,-78.922118,n,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Concrete,Paved,,,No,No,2015-10,"MANUAL REVIEW REQUIRED: Definitively no bus stop infrastructure visible in any image. The entire 360-degree panorama was captured indoors inside a restaurant, making it impossible to view the street, curb, or any transit infrastructure.",final_images/5278_Ninth_St_at_Safeway_St_2015-10_n_heading-103.jpg,68.0,High
5432,Riddle Rd at NC 55 (EB),35.9560965,-78.8893901,,,0,Low,5432,Riddle Rd at NC 55 (EB),5432_Riddle_Rd_at_NC_55_EB_2025-01_se_heading-317.jpg,35.9560965,-78.8893901,se,No,0.3,0.3,0.0,0.3,0.0,0.3,0.0,Grass,Unpaved,No,,No,No,2025-01,MANUAL REVIEW REQUIRED: Definitively no bus stop infrastructure visible in any image. The EB side of Riddle Rd has an unpaved shoulder with no transit assets.,final_images/5432_Riddle_Rd_at_NC_55_EB_2025-01_se_heading-317.jpg,68.0,High
5795,Hinson Dr at DeMille St,36.02937,-78.8786,,,0,Low,5795,Hinson Dr at DeMille St,5795_Hinson_Dr_at_DeMille_St_2025-09_n_heading-312.jpg,36.02937,-78.8786,n,No,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Grass,Unpaved,No,,Yes,No,2025-09,"MANUAL REVIEW REQUIRED: Definitively no bus stop infrastructure visible in any image. There is a bare metal pole with a concrete base near the crosswalk in the north view, but it lacks any GoDurham sign or transit markings.",final_images/5795_Hinson_Dr_at_DeMille_St_2025-09_n_heading-312.jpg,68.0,High
5848,Flowers Dr at Duke Gardens (SB),36.001158,-78.936439,A,Flowers Dr at Duke Gardens (SB),100,Very High,5848,Flowers Dr at Duke Gardens (SB),5848_Flowers_Dr_at_Duke_Gardens_SB_2022-03_s_heading-159.jpg,36.001158,-78.936439,s,No,0.1,0.0,0.0,0.0,0.0,0.8,1.0,Concrete,Paved,Yes,Two_doors,Yes,Yes,2022-03,"MANUAL REVIEW REQUIRED: Definitively no bus stop infrastructure visible in any image. A black signpost is visible edge-on in the foreground of the south and north views, but it cannot be identified as a GoDurham bus stop sign. A campus trash can is visible near the building path in the northwest view, but no other transit-specific amenities are present.",final_images/5848_Flowers_Dr_at_Duke_Gardens_SB_2022-03_s_heading-159.jpg,68.0,High
6691,Madden Ave at Roxboro Rd,36.101322,-78.910826,,,0,Low,6691,Madden Ave at Roxboro Rd,6691_Madden_Ave_at_Roxboro_Rd_2025-03_n_heading-204.jpg,36.101322,-78.910826,n,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Grass,Unpaved,No,,No,No,2025-03,"MANUAL REVIEW REQUIRED: Definitively no bus stop infrastructure visible in any image. Checked all 360-degree views around Madden Ave and Roxboro Rd intersection; no GoDurham sign, shelter, bench, or trash can is present.",final_images/6691_Madden_Ave_at_Roxboro_Rd_2025-03_n_heading-204.jpg,68.0,High
5008,S Alston Ave at Massey Ave (NB),35.978154,-78.892187,B,S Alston Ave at Massey Ave (NB),70,High,5008,S Alston Ave at Massey Ave (NB),5008_S_Alston_Ave_at_Massey_Ave_NB_2025-01_center_heading-97.jpg,35.978154,-78.892187,center,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Grass,Unpaved,No,,No,No,2025-1,"GoDurham bus stop sign 5008 is clearly visible in the grass/dirt area next to a tree in front of a residential house. No shelter, bench, or public trash can is present.",final_images/5008_S_Alston_Ave_at_Massey_Ave_NB_2025-01_center_heading-97.jpg,67.5,High
5091,E Club Blvd at Glenbrook Dr (SB),36.02387,-78.87682,B,E Club Blvd at Glenbrook Dr (SB),70,High,5091,E Club Blvd at Glenbrook Dr (SB),5091_E_Club_Blvd_at_Glenbrook_Dr_SB_2025-09_right_heading-19.jpg,36.02387,-78.87682,right,Yes,0.9,0.0,0.0,0.0,0.0,0.0,0.0,Grass,Unpaved,No,,No,No,2025-09,"The bus stop sign is partially visible on the far right edge of the right view image, showing the vertical text 'BUS'. The stop is located on a grassy shoulder with no sidewalk connection or paved landing pad.",final_images/5091_E_Club_Blvd_at_Glenbrook_Dr_SB_2025-09_right_heading-19.jpg,67.5,High
5478,Club Blvd at Dearborn Dr,36.027159,-78.870647,B,E Club Blvd at Miriam Cir,70,High,5478,Club Blvd at Dearborn Dr,5478_Club_Blvd_at_Dearborn_Dr_2025-09_center_heading-189.jpg,36.027159,-78.870647,center,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Grass,Unpaved,No,,No,No,2025-09,"The bus stop is marked by a sign on a grassy shoulder. There is no sidewalk, landing pad, or other pedestrian infrastructure present at this location.",final_images/5478_Club_Blvd_at_Dearborn_Dr_2025-09_center_heading-189.jpg,67.5,High
5593,Lednum St at Murray Ave,36.027209,-78.909612,B,Lednum St at Murray Ave,70,High,5593,Lednum St at Murray Ave,5593_Lednum_St_at_Murray_Ave_2025-09_center_heading-129.jpg,36.027209,-78.909612,center,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Grass,Unpaved,No,,No,No,2025-09,"The bus stop is marked by a sign on a metal post located in the grass. There is no sidewalk, concrete landing pad, shelter, bench, or trash can at this location.",final_images/5593_Lednum_St_at_Murray_Ave_2025-09_center_heading-129.jpg,67.5,High
5604,Crest St at Zelko Ct,36.01276,-78.941013,B,Crest St at Zelko Ct,70,High,5604,Crest St at Zelko Ct,5604_Crest_St_at_Zelko_Ct_2025-09_right_heading-58.jpg,36.01276,-78.941013,right,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Grass,Unpaved,No,,No,No,2025-09,"The bus stop is marked by a sign on a metal post with 'BUS STOP' written vertically. It is located on a grass shoulder with no sidewalk connection, landing pad, or other amenities.",final_images/5604_Crest_St_at_Zelko_Ct_2025-09_right_heading-58.jpg,67.5,High
5679,Crutchfield St at Crabtree Ave,36.03892,-78.90312,B,Crutchfield St at Crabtree Ave,70,High,5679,Crutchfield St at Crabtree Ave,5679_Crutchfield_St_at_Crabtree_Ave_2025-03_center_heading-0.jpg,36.03892,-78.90312,center,Yes,1.0,0.0,0.0,0.0,0.0,1.0,1.0,Grass,Unpaved,No,,No,No,2025-03,GoDurham bus stop sign is visible on the speed limit pole. There is a trash can and two non-standard plastic chairs placed at the stop. The landing area is unpaved with a green plastic mat on the ground.,final_images/5679_Crutchfield_St_at_Crabtree_Ave_2025-03_center_heading-0.jpg,67.5,High
